50.0	96.61129	461.95355	
50.0	101.49037	464.6686	
50.0	101.09467	459.96956	
50.0	98.94915	468.7396	
50.0	103.34124	467.46963	
50.0	101.04481	468.69317	
50.0	98.46956	465.01732	
50.0	103.36931	468.55543	
50.0	102.17965	463.79616	
50.0	105.02664	461.79206	
50.0	103.09025	462.79572	
50.0	103.13175	463.28641	
50.0	100.83627	461.47332	
50.0	101.26742	463.12783	
50.0	100.6003	465.42663	
50.0	98.81195	465.69923	
50.0	96.24307	464.06911	
50.0	103.92029	470.08901	
50.0	100.46338	467.85462	
50.0	102.8065	461.06592	
50.0	98.83935	469.05257	
50.0	103.01404	463.79017	
50.0	102.42058	469.9139	
50.0	97.49543	465.80382	
50.0	105.14354	465.09877	
50.0	103.02948	466.24423	
50.0	98.61048	466.23477	
50.0	101.60231	464.60151	
50.0	98.23147	462.50195	
50.0	104.45352	468.15937	
50.0	106.06059	464.26294	
50.0	102.69397	460.01304	
50.0	104.18817	463.37446	
50.0	105.58358	466.49197	
50.0	99.69893	464.86473	
50.0	98.19071	467.99914	
50.0	97.54684	468.87676	
50.0	102.3378	464.92416	
50.0	97.66266	463.70134	
50.0	103.14382	458.37295	
50.0	102.54075	463.3021	
50.0	102.55325	462.51661	
50.0	101.19091	466.72434	
50.0	98.9714	468.57109	
50.0	97.93176	467.45199	
50.0	104.67527	462.18593	
50.0	102.65879	463.95561	
50.0	101.30017	465.20192	
50.0	101.74544	460.77973	
50.0	101.34637	462.38549	
50.0	97.22538	465.51884	
50.0	101.32029	465.46752	
50.0	101.55582	467.80887	
50.0	98.84648	467.34426	
50.0	98.16327	468.33515	
50.0	105.26034	466.91611	
50.0	105.39152	467.20497	
50.0	98.92065	461.64094	
50.0	99.50131	459.08359	
50.0	98.9732	465.99411	
50.0	105.46112	463.07532	
50.0	101.27066	467.16887	
50.0	101.52333	461.35009	
50.0	102.45568	464.43546	
50.0	99.70052	462.76046	
50.0	103.34561	468.62004	
50.0	101.24096	463.981	
50.0	98.83973	461.61324	
50.0	101.05905	462.64299	
50.0	99.53769	464.87022	
50.0	100.95292	467.36077	
50.0	103.98477	459.03361	
50.0	103.35114	460.78734	
50.0	96.65974	463.63078	
50.0	98.95529	465.99803	
50.0	100.21383	463.00191	
50.0	101.97816	467.01148	
50.0	97.36567	462.01006	
50.0	95.36901	468.09817	
50.0	100.54302	472.38851	
50.0	102.52123	467.96355	
50.0	103.72778	464.42079	
50.0	106.98361	464.75059	
50.0	96.46204	465.59591	
50.0	99.15172	464.64597	
50.0	99.66745	465.71708	
50.0	100.31697	463.44396	
50.0	99.96995	468.77738	
50.0	96.47655	464.94946	
50.0	105.59997	469.58617	
50.0	98.90701	467.92711	
50.0	101.10188	463.64783	
50.0	106.65795	468.84981	
50.0	97.6855	470.50801	
50.0	103.87549	464.00236	
50.0	102.15676	467.71969	
50.0	104.11749	465.63203	
50.0	98.40381	465.94445	
50.0	99.40567	463.08259	
50.0	99.58588	461.55679	
50.0	94.88346	462.01158	
50.0	95.78029	464.86607	
50.0	95.94079	465.03348	
50.0	101.87872	460.00657	
50.0	99.21505	465.08471	
50.0	99.47983	463.55023	
50.0	101.61256	463.79506	
50.0	103.9827	463.07727	
50.0	99.37324	464.99019	
50.0	98.31079	461.19785	
50.0	101.99077	467.75563	
50.0	104.88612	465.40631	
50.0	98.34513	463.51189	
50.0	101.9814	463.28246	
50.0	101.8838	462.06256	
50.0	100.11855	466.01123	
50.0	105.85265	469.38253	
50.0	97.18974	465.04813	
50.0	99.49319	467.56671	
50.0	102.66585	463.61026	
50.0	102.48989	462.97673	
50.0	100.58836	462.40294	
50.0	103.95317	466.45583	
50.0	100.8665	460.61398	
50.0	97.79405	460.99706	
50.0	101.26293	470.04306	
50.0	102.72422	467.39679	
50.0	101.51473	460.71754	
50.0	102.08433	464.33224	
50.0	99.15288	465.32496	
50.0	101.68653	466.04915	
50.0	98.80851	462.94157	
50.0	100.40534	469.013	
50.0	99.4575	464.04069	
50.0	100.98042	464.08453	
50.0	102.46706	468.63976	
50.0	101.21198	466.0823	
50.0	101.61412	468.35472	
50.0	98.74812	462.67394	
50.0	94.69005	459.13683	
50.0	98.00222	464.59658	
50.0	102.7659	465.46747	
50.0	99.6262	461.2108	
50.0	102.61196	459.41906	
50.0	97.94982	461.0531	
50.0	98.32508	464.58817	
50.0	97.82347	463.94022	
50.0	102.23403	467.25516	
50.0	101.8928	470.07451	
50.0	100.11711	472.7391	
50.0	103.79704	464.22354	
50.0	103.58332	459.38642	
50.0	102.73234	463.70047	
50.0	95.87044	468.23513	
50.0	99.22334	463.18123	
50.0	101.85764	466.59404	
50.0	99.08037	465.37574	
50.0	102.6881	465.02671	
50.0	99.92338	466.05615	
50.0	97.90141	466.36991	
50.0	96.37131	465.74907	
50.0	103.4139	466.49436	
50.0	107.45851	466.48197	
50.0	106.50871	468.10417	
50.0	99.35876	465.05143	
50.0	103.25797	464.56923	
50.0	101.64618	463.1484	
50.0	97.53936	468.25238	
50.0	98.43828	463.96558	
50.0	99.29534	466.12215	
50.0	98.94997	469.49585	
50.0	101.29185	465.79648	
50.0	99.14853	459.80947	
50.0	104.52855	465.18835	
50.0	103.12575	463.93984	
50.0	100.12102	462.46921	
50.0	97.33405	469.24695	
50.0	99.81131	465.75259	
50.0	102.09873	464.13855	
50.0	99.26609	462.20155	
50.0	95.98415	465.45591	
50.0	99.40171	467.29579	
50.0	96.53359	466.16838	
50.0	104.96061	468.11026	
50.0	96.52304	463.96929	
50.0	101.64373	462.90093	
50.0	94.47952	468.70238	
50.0	100.43633	466.71569	
50.0	104.58334	467.06321	
50.0	99.08532	463.26546	
50.0	108.1543	463.70011	
50.0	99.07286	468.77777	
50.0	100.22471	465.59665	
50.0	104.29102	466.22123	
50.0	101.68439	461.95867	
50.0	105.12247	466.58275	
50.0	103.79728	464.30832	
50.0	103.49688	466.11539	
50.0	102.68878	468.21002	
50.0	98.41778	472.39777	
50.0	103.6703	463.8835	
50.0	97.7307	464.01301	
50.0	103.94089	467.38285	
50.0	102.21278	465.49569	
50.0	98.17132	465.36893	
50.0	100.95164	462.55376	
50.0	98.10691	466.2227	
50.0	98.30838	467.29728	
50.0	102.40301	461.79933	
50.0	97.39893	465.4414	
50.0	103.28287	464.5118	
50.0	100.49147	464.99006	
50.0	99.04534	473.07514	
50.0	96.92613	467.85279	
50.0	98.62166	470.13725	
50.0	98.70705	463.93729	
50.0	100.66567	461.97272	
50.0	100.64764	466.76789	
50.0	102.99438	462.62538	
50.0	99.51169	465.93623	
50.0	97.48262	465.34638	
50.0	105.03888	466.34138	
50.0	100.00653	468.29384	
50.0	104.70905	461.85588	
50.0	100.54959	462.39149	
50.0	100.2462	467.31276	
50.0	104.76319	463.71776	
50.0	102.52195	465.8322	
50.0	100.31159	462.13076	
50.0	97.27098	461.43308	
50.0	100.23982	464.44617	
50.0	99.84717	465.41287	
50.0	103.00816	463.30401	
50.0	100.81072	465.77727	
50.0	101.80286	461.76839	
50.0	99.81333	465.79128	
50.0	101.05038	465.42503	
50.0	102.45454	459.37197	
50.0	102.17121	468.39196	
50.0	103.42007	462.14466	
50.0	101.50863	462.08884	
50.0	100.51761	466.23942	
50.0	102.90649	465.48814	
50.0	101.03906	464.22376	
50.0	103.19714	472.41952	
50.0	101.57553	465.71343	
50.0	101.53119	470.12185	
50.0	103.4533	470.12405	
50.0	101.03123	464.88967	
50.0	100.99977	467.40437	
50.0	104.12681	465.59575	
50.0	107.04696	466.26635	
50.0	100.10553	469.17882	
50.0	101.85185	464.57692	
50.0	99.45235	464.93841	
50.0	106.4206	466.43835	
50.0	103.16949	465.00025	
50.0	98.07739	460.16396	
50.0	101.33778	467.32884	
50.0	104.7353	459.29881	
50.0	101.12668	464.98602	
50.0	96.40576	462.86057	
50.0	102.3738	469.79042	
50.0	104.00301	465.28631	
50.0	104.94696	469.75389	
50.0	99.53745	465.0976	
50.0	100.33602	463.86334	
50.0	94.88237	462.1168	
50.0	95.60425	466.24788	
50.0	100.80371	466.15832	
50.0	110.45272	465.3828	
50.0	100.39126	467.70995	
50.0	97.20194	460.35715	
50.0	98.93131	463.52737	
50.0	98.87014	467.01011	
50.0	102.53328	467.55067	
50.0	101.17026	465.85975	
50.0	101.77829	464.76183	
50.0	100.76864	468.42402	
50.0	103.514	465.81206	
50.0	99.66602	458.36469	
50.0	95.27843	462.76803	
50.0	99.23127	469.47588	
50.0	101.77914	464.83334	
50.0	99.01427	460.6394	
50.0	102.3642	462.48568	
50.0	103.22474	465.38875	
50.0	102.28888	466.50849	
50.0	100.83525	463.80383	
50.0	95.11634	468.23449	
50.0	100.54534	466.89666	
50.0	98.92052	464.87089	
50.0	97.93408	466.70759	
50.0	103.77084	462.88126	
50.0	99.73639	470.61704	
50.0	104.65171	461.85895	
50.0	99.39563	462.7456	
50.0	100.63753	467.94082	
50.0	104.22323	463.64215	
50.0	102.07427	462.9041	
50.0	100.17749	463.0081	
50.0	103.60411	461.06911	
50.0	95.84684	464.23131	
50.0	104.84874	464.86472	
50.0	101.01654	466.55947	
50.0	98.54477	462.75368	
50.0	101.0138	460.89167	
50.0	97.67338	467.47852	
50.0	99.11416	464.32761	
50.0	102.96606	460.66696	
50.0	100.47692	462.66016	
50.0	99.74489	467.65919	
50.0	100.25052	462.51925	
50.0	99.87675	461.15248	
50.0	101.51756	467.83587	
50.0	102.00914	467.01464	
50.0	103.3817	466.51951	
50.0	97.26445	464.86347	
50.0	99.10317	458.55775	
50.0	99.85782	469.4036	
50.0	105.61469	465.30737	
50.0	99.86463	467.83725	
50.0	104.13809	464.01259	
50.0	101.6264	457.18474	
50.0	99.83616	462.22525	
50.0	102.74186	463.96329	
50.0	106.50382	460.06555	
50.0	104.49088	463.22209	
50.0	103.77969	460.38391	
50.0	97.77612	465.11656	
50.0	102.34849	459.84286	
50.0	105.2119	463.16627	
50.0	100.24697	461.84881	
50.0	100.66339	469.35635	
50.0	101.57775	459.03219	
50.0	100.75362	466.81359	
50.0	99.45674	467.93912	
50.0	101.2306	467.73012	
50.0	103.45573	460.227	
50.0	98.59035	468.10291	
50.0	102.22046	467.67175	
50.0	99.47048	464.93169	
50.0	99.43844	463.85692	
50.0	101.95768	465.77948	
50.0	105.83955	468.82227	
50.0	100.0274	467.07342	
50.0	102.60794	460.11997	
50.0	96.57002	466.14276	
50.0	99.14363	460.57194	
50.0	104.45312	462.46505	
50.0	104.35629	462.83385	
50.0	99.82608	468.24121	
50.0	99.56234	465.26031	
50.0	104.80907	470.25332	
50.0	104.46788	471.06699	
50.0	101.8003	467.50185	
50.0	99.62536	471.31633	
50.0	102.21705	463.61997	
50.0	99.1089	461.92058	
50.0	103.86373	464.6741	
50.0	104.42079	467.37221	
50.0	99.72698	463.38346	
50.0	100.65991	463.35086	
50.0	96.7566	464.21847	
50.0	98.26636	465.43803	
50.0	99.21597	463.44529	
50.0	102.21899	462.76317	
50.0	105.30099	467.3197	
50.0	100.64697	466.75307	
50.0	100.88714	467.7518	
50.0	107.1746	468.18458	
50.0	98.71076	460.17582	
50.0	102.60281	459.66423	
50.0	95.91003	467.60358	
50.0	105.64523	465.4966	
50.0	98.90526	468.42187	
50.0	98.93524	465.47574	
50.0	101.22103	463.93851	
50.0	99.30279	463.69644	
50.0	99.96916	468.44492	
50.0	102.81992	466.68436	
50.0	102.94798	466.70768	
50.0	103.51347	469.43027	
50.0	107.3222	463.97905	
50.0	99.46149	460.58254	
50.0	104.80017	463.83613	
50.0	101.84734	468.37474	
50.0	96.90495	472.02846	
50.0	103.66657	462.84404	
50.0	103.63397	459.55665	
50.0	100.59352	464.28124	
50.0	97.68869	464.68391	
50.0	102.43715	460.10011	
50.0	97.29917	470.43954	
50.0	101.77354	458.35626	
50.0	102.67235	467.34544	
50.0	101.90988	465.61915	
50.0	102.01885	467.76708	
50.0	101.81574	463.69879	
50.0	101.41115	465.46425	
50.0	100.75763	464.57974	
50.0	104.86938	466.40805	
50.0	101.61123	468.01881	
50.0	100.79893	472.37348	
50.0	99.63212	474.21444	
50.0	99.8996	461.78204	
50.0	98.93885	461.72823	
50.0	103.38749	463.4562	
50.0	103.81069	468.62818	
50.0	99.54718	463.19171	
50.0	101.16353	459.89237	
50.0	106.42871	465.51368	
50.0	105.2474	466.3305	
50.0	100.37356	464.73727	
50.0	100.32847	465.60457	
50.0	101.78156	468.79662	
50.0	100.64655	464.51478	
50.0	103.53574	464.75652	
50.0	98.46497	466.50039	
50.0	103.82072	469.20789	
50.0	103.42813	470.43068	
50.0	99.18203	461.14156	
50.0	97.58578	461.51567	
50.0	101.72304	465.8073	
50.0	102.6313	466.21713	
50.0	99.10056	468.92456	
50.0	98.01483	459.77716	
50.0	101.69551	463.40674	
50.0	102.83415	465.57932	
50.0	101.26581	467.62133	
50.0	107.92114	462.89431	
50.0	102.80526	463.46053	
50.0	103.93765	456.64855	
50.0	99.51602	469.35937	
50.0	101.75654	467.39789	
50.0	101.66002	468.41935	
50.0	99.96955	465.28502	
50.0	104.54909	465.97026	
50.0	102.90803	463.94312	
50.0	103.0701	468.29155	
50.0	102.6441	465.84928	
50.0	99.70899	466.79783	
50.0	97.333	467.53026	
50.0	97.81304	473.51515	
50.0	100.43443	465.37649	
50.0	98.68374	470.2206	
50.0	98.64257	464.94698	
50.0	101.31146	466.80576	
50.0	103.68702	466.00962	
50.0	96.94396	461.54038	
50.0	101.56282	460.41378	
50.0	103.42304	462.11661	
50.0	98.93627	462.00136	
50.0	101.02687	464.62411	
50.0	103.24078	468.60063	
50.0	102.97483	462.39416	
50.0	101.77976	465.13998	
50.0	101.9932	462.13562	
50.0	96.74848	464.78081	
50.0	103.91399	463.5302	
50.0	106.67401	461.77213	
50.0	98.73016	467.03333	
50.0	98.2741	465.52691	
50.0	103.2099	462.68344	
50.0	101.72781	465.47995	
50.0	100.56431	464.60157	
50.0	101.80468	462.69436	
50.0	104.37513	468.37468	
50.0	105.2888	464.63336	
50.0	100.42909	467.61395	
50.0	98.45302	460.88648	
50.0	100.30442	463.17159	
50.0	100.04703	466.56605	
50.0	96.0663	468.72058	
50.0	102.54942	466.34707	
50.0	94.33984	465.8539	
50.0	96.69599	467.281	
50.0	99.95701	462.41513	
50.0	97.32549	461.88953	
50.0	101.13468	467.7979	
50.0	99.26319	467.87645	
50.0	100.30072	466.31625	
50.0	100.70678	463.18274	
50.0	100.78255	463.10113	
50.0	101.44153	462.81472	
50.0	104.76616	466.79581	
50.0	104.90285	457.59911	
50.0	99.93679	463.70425	
50.0	100.93969	465.14656	
50.0	102.63548	461.76859	
50.0	97.78253	463.58668	
50.0	101.3806	471.10568	
50.0	99.78807	467.52391	
50.0	101.92983	465.7051	
50.0	97.4405	459.71526	
50.0	105.24715	465.53731	
50.0	101.02854	469.02574	
50.0	103.68393	465.06478	
50.0	102.19626	461.84703	
50.0	99.98133	466.1429	
50.0	97.79223	465.81493	
50.0	101.40664	466.00537	
50.0	102.07156	462.58426	
50.0	100.20177	461.16889	
50.0	99.86543	460.7718	
50.0	101.64953	458.78815	
50.0	95.11653	463.15633	
50.0	104.29876	463.94052	
50.0	104.24339	460.04889	
50.0	96.68141	467.90477	
50.0	102.04175	467.09145	
50.0	104.34165	470.80963	
50.0	103.78233	468.04608	
50.0	101.98471	461.79781	
50.0	102.0577	463.33742	
50.0	100.96669	469.05721	
50.0	103.03734	464.04505	
50.0	100.19612	468.51689	
50.0	97.64854	466.8687	
50.0	105.08033	458.10193	
50.0	102.05693	464.3688	
50.0	101.7048	458.99271	
50.0	100.65364	463.71671	
50.0	102.29689	465.37828	
50.0	98.8199	463.21197	
50.0	103.76766	466.59597	
50.0	101.6135	465.23232	
50.0	105.04057	460.05802	
50.0	100.30408	465.16666	
50.0	99.4452	458.48792	
50.0	104.65935	459.81971	
50.0	98.40853	463.36219	
50.0	99.19506	465.06799	
50.0	94.89294	471.24772	
50.0	100.58603	467.42262	
50.0	100.69728	466.39482	
50.0	104.09228	465.93185	
50.0	101.34582	462.8028	
50.0	98.91514	465.07637	
50.0	97.35735	461.707	
50.0	99.30925	464.19298	
50.0	95.73487	461.22103	
50.0	99.47894	470.51465	
50.0	104.5286	470.33335	
50.0	103.81988	463.7705	
50.0	102.89899	464.43297	
50.0	104.34321	463.72416	
50.0	96.92277	465.23572	
50.0	97.22346	469.21418	
50.0	104.00372	465.29035	
50.0	101.77313	460.20444	
50.0	102.67691	466.67309	
50.0	101.00034	459.77709	
50.0	100.72665	468.13293	
50.0	103.88979	463.69971	
50.0	98.60086	468.0117	
50.0	97.89175	463.87009	
50.0	102.06062	464.33651	
50.0	103.86308	465.06902	
50.0	103.059	462.27181	
50.0	96.09353	461.28934	
50.0	101.08966	462.95683	
50.0	98.71655	463.46755	
50.0	100.73717	467.48443	
50.0	101.58837	466.11396	
50.0	100.86957	465.08957	
50.0	105.79437	463.27498	
50.0	97.90424	461.42821	
50.0	98.26616	462.73774	
50.0	98.58867	464.45893	
50.0	100.02803	465.22255	
50.0	99.89199	467.16279	
50.0	101.76543	464.91826	
50.0	98.36452	468.86578	
50.0	96.61143	461.84372	
50.0	102.69272	461.04418	
50.0	101.30704	462.69876	
50.0	101.75088	464.33659	
50.0	102.7297	460.57092	
50.0	103.53737	466.37647	
50.0	99.31124	468.00316	
50.0	99.69868	467.57541	
50.0	91.59423	466.38935	
50.0	98.71795	463.31788	
50.0	104.2741	465.7415	
50.0	100.83779	463.45903	
50.0	98.95709	462.0534	
50.0	96.60158	468.10391	
50.0	99.26721	463.28247	
50.0	98.06283	463.77627	
50.0	102.60151	465.1797	
50.0	101.23221	465.75552	
50.0	104.49333	464.70639	
50.0	104.57205	465.79883	
50.0	99.22857	469.49826	
50.0	97.45292	467.49716	
50.0	100.41051	467.95893	
50.0	101.31515	468.09314	
50.0	101.13564	467.48842	
50.0	98.81183	464.21249	
50.0	102.51179	460.38519	
50.0	100.6936	458.53624	
50.0	102.65699	465.96497	
50.0	99.12258	461.21718	
50.0	98.58583	466.88997	
50.0	100.4384	464.78149	
50.0	102.83761	461.09845	
50.0	99.1275	462.95387	
50.0	103.62686	464.72281	
50.0	101.54599	462.03337	
50.0	103.13176	461.83354	
50.0	105.31622	463.95923	
50.0	99.02797	467.92317	
50.0	105.93211	460.74922	
50.0	104.3471	463.32755	
50.0	98.96509	464.82028	
50.0	98.49546	467.40078	
50.0	99.87548	467.68254	
50.0	101.06874	468.37041	
50.0	101.14388	471.46132	
50.0	98.51515	459.09513	
50.0	105.30708	464.71959	
50.0	101.17775	462.25898	
50.0	109.19455	468.24797	
50.0	101.41739	461.63735	
50.0	99.82184	467.29939	
50.0	102.44561	467.17818	
50.0	102.08929	465.51346	
50.0	101.7715	471.22331	
50.0	101.73771	467.72842	
50.0	102.16312	463.88256	
50.0	98.03402	465.44068	
50.0	100.63629	461.10923	
50.0	105.24559	465.60022	
50.0	100.63879	465.28712	
50.0	101.45837	463.60496	
50.0	101.06847	463.57134	
50.0	101.42534	462.04109	
50.0	101.95089	456.73899	
50.0	95.5304	465.96866	
50.0	98.86262	463.34093	
50.0	98.28494	467.77782	
50.0	104.98898	468.71616	
50.0	98.60975	463.86793	
50.0	101.91281	464.32361	
50.0	104.7729	470.25797	
50.0	99.59997	464.90851	
50.0	102.72555	466.32524	
50.0	103.1129	466.66727	
50.0	104.54433	465.60139	
50.0	101.76381	461.31116	
50.0	97.45451	461.92668	
50.0	103.86269	467.1783	
50.0	100.95637	466.17122	
50.0	100.72825	464.64704	
50.0	100.70892	463.50596	
50.0	103.38138	467.22291	
50.0	98.86275	463.2078	
50.0	99.61142	465.77332	
50.0	99.47585	464.03053	
50.0	100.29038	463.59307	
50.0	98.91124	466.78218	
50.0	100.22764	460.51433	
50.0	102.8838	464.40324	
50.0	98.62206	468.38679	
50.0	101.79278	463.3814	
50.0	100.76897	459.34942	
50.0	101.31425	465.54712	
50.0	101.74944	456.53916	
50.0	97.99509	466.64406	
50.0	105.58256	464.24092	
50.0	102.74865	468.06266	
50.0	99.29551	465.18769	
50.0	96.45935	467.3722	
50.0	101.21983	460.46282	
50.0	102.36746	469.40875	
50.0	99.09066	465.72652	
50.0	103.55406	466.29451	
50.0	103.69393	465.9592	
50.0	104.41451	463.13686	
50.0	101.44463	464.31101	
50.0	99.14062	458.62293	
50.0	100.54156	462.08312	
50.0	99.72259	464.62363	
50.0	105.29199	462.36382	
50.0	101.91192	467.62145	
50.0	100.88888	464.83556	
50.0	100.61948	466.70159	
50.0	99.293	464.58601	
50.0	103.3464	463.53056	
50.0	102.41467	467.14843	
50.0	101.9457	464.14046	
50.0	102.96628	466.55906	
50.0	96.0088	461.38198	
50.0	97.30652	467.66543	
50.0	100.61742	460.32946	
50.0	96.56361	468.83124	
50.0	105.2409	474.07709	
50.0	103.47769	462.91029	
50.0	97.85756	467.768	
50.0	104.73805	463.82542	
50.0	100.39943	469.60283	
50.0	99.17978	464.12692	
50.0	103.64432	466.64611	
50.0	101.79011	463.6353	
50.0	104.38307	464.90189	
50.0	102.72105	465.53881	
50.0	99.46297	463.16345	
50.0	106.85994	470.37604	
50.0	102.94201	468.4526	
50.0	103.84099	460.67063	
50.0	103.56053	461.81581	
50.0	102.0089	461.63483	
50.0	102.22445	463.68802	
50.0	97.47931	467.8914	
50.0	97.83753	466.73009	
50.0	98.87618	465.12301	
50.0	101.81714	463.50986	
50.0	100.11189	468.43965	
50.0	100.77477	468.00042	
50.0	101.53704	471.15309	
50.0	98.17266	466.32581	
50.0	100.76318	473.40333	
50.0	101.47662	467.65291	
50.0	105.95463	467.15654	
50.0	98.85077	468.79663	
50.0	102.83066	466.36731	
50.0	98.2793	469.84092	
50.0	104.94029	462.39808	
50.0	101.47478	465.2877	
50.0	100.20673	470.75176	
50.0	106.76225	462.84866	
50.0	99.14472	466.75058	
50.0	103.47357	469.03242	
50.0	100.65383	461.33531	
50.0	103.7906	468.60099	
50.0	100.12664	463.82625	
50.0	100.77844	470.38011	
50.0	102.45098	459.8485	
50.0	102.71508	461.46825	
50.0	98.85873	464.68584	
50.0	102.17219	469.677	
50.0	104.94765	464.95902	
50.0	98.51483	466.99637	
50.0	98.91796	464.36906	
50.0	99.8828	465.90587	
50.0	102.5128	464.93947	
50.0	98.66165	464.47604	
50.0	99.00608	462.02471	
50.0	101.78754	465.28381	
50.0	101.11776	462.81224	
50.0	98.29187	461.72137	
50.0	99.86279	460.93859	
50.0	105.54383	466.01535	
50.0	102.85506	462.66672	
50.0	99.30735	461.37408	
50.0	96.49649	470.017	
